name,full_name,trip_count,trip_list,stop_count,stop_list,id,direction_id
212-B,KR Market (Kalasipalya) → Narayanapura,1,['20:00:00'],57,"['KR Market (Kalasipalya)', 'Makkala Koota', 'Mahila Seva Samaja', 'National College', 'Basavanagudi Police Station', 'Gunasheela Hospital', 'South End Circle', 'Nanda Talkies', 'Jayanagar 6th block', 'Yadiyuru', 'Deepak Nursing Home', 'Hunasemara', 'Banashankari', 'Sarakki', 'JP Nagara Metro Station', 'Jaraganahalli Cross', 'Yalachenahalli', 'Metro', 'Konanakunte Cross', 'Konanakunte Cross Metro Station', 'Cura Hospital', 'Doddakallasandra', 'Doddakallasandra Metro Station', 'Gubbalala Gate', 'Raghuvanahalli Cross', 'Vajarahalli Metro Station', 'Bayyanapalya', 'Thalaghattapura Metro Station', 'Thalagattapura', 'Vajramuneshwara Gate', 'Silk Institute Metro Station', 'Jyothi Farm', 'NICE Road', 'Chinnayyanapalya Silk Farm', 'Agara Cross', 'Chowdeshwarinagara Tataguni', 'Thataguni BWSSB', 'Chikka Thataguni', 'Tataguni', 'Basappanapalya Cross', 'Basappanapalya', 'Banjarapalya', 'Byrasandra', 'Agara', 'Hosapalya Colony', 'Gangasandra', 'BGS College Gate Devagere', 'Devagere Colony', 'Ranga Jangama', 'Nalku Kamba', 'K Gollahalli', 'GOVT Hospital K Gollahalli', 'Gonipura', 'Chinnakurchi', 'Thittahalli', 'MRV Bricks Factory', 'Narayanapura']",1895,0
212-B,Narayanapura → KR Market (Kalasipalya),1,['04:10:00'],55,"['Narayanapura', 'MRV Bricks Factory', 'Thittahalli', 'Chinnakurchi', 'Gonipura', 'GOVT Hospital K Gollahalli', 'K Gollahalli', 'Eradu Kamba', 'Nalku Kamba', 'Ranga Jangama', 'Devagere Colony', 'BGS International Residential School', 'BGS College Gate Devagere', 'Gangasandra', 'Hosapalya Colony', 'Agara', 'Byrasandra', 'Banjarapalya', 'Basappanapalya', 'Basappanapalya Cross', 'Tataguni', 'Chikka Thataguni', 'Agara Cross', 'Chinnayyanapalya Silk Farm', 'NICE Road Kanakapura Road Junction', 'Jyothi Farm', 'Silk Institute metro station', 'Vajramuneshwara Gate', 'Thalagattapura', 'Thalaghattapura Metro Station', 'Bayyanapalya', 'Vajarahalli Metro Station', 'Raghuvanahalli Cross', 'Gubbalala Gate', 'Doddakallasandra Metro Station', 'Doddakallasandra', 'Cura Hospital', 'Konanakunte Cross Metro Station', 'Konanakunte Cross', 'Metro', 'Yalachenahalli', 'Jaraganahalli Cross', 'JP Nagara Metro Station', 'Sarakki', 'Banashankari Bus Station', 'Banashankari Hunasemara', 'Deepak Nursing Home', 'Yadiyuru', 'Nanda Talkies', 'South End Circle', 'MN Krishna Rao Park', 'Sajjan Rao Circle', 'Basappa Circle', 'Makkala Koota', 'KR Market (Kalasipalya)']",1895,1
KLN-NTKH,Kalyananagara Bus Stand → Narendra Tent Nagawara,1,['06:41:00'],4,"['Kalyananagara Bus Stand', 'Hennur Junction', 'BDA Complex HBR Layout', 'Narendra Tent Nagawara']",7080,0
KLN-NTKH,Narendra Tent Nagawara → Kalyananagara Bus Stand,1,['16:30:00'],4,"['Narendra Tent Nagawara', 'BDA Complex HBR Layout', 'Depot-10 Gate', 'Kalyananagara Bus Stand']",7080,1
KMT-NLS,KR Market (Kalasipalya) → National Law College University,1,['19:30:00'],13,"['KR Market (Kalasipalya)', 'Rayan Circle', 'Water Tank Chamarajapet', 'Chamarajapet', 'Sirsi Circle', 'Mysore Road TollGate', 'New Guddadahalli', 'Mysore Road Bus Station', 'BHEL', 'Mysore Road Metro Station', 'Nayandahalli Junction', '1st Stage 3rd Block Nagarabhavi (Summanahalli)', 'National Law College University']",8495,0
KMT-NLS,National Law College University → KR Market (Kalasipalya),1,['09:00:00'],11,"['National Law College University', 'Nayandahalli Junction', 'Mysore Road Metro Station', 'BHEL', 'Bapujinagara', 'New Guddadahalli', 'Mysore Road TollGate', 'Sirsi Circle', 'Vinayaka Talkies', 'Rayan Circle', 'KR Market (Kalasipalya)']",8495,1
225-C KBS-NLS,Kempegowda Bus Station → National Law College University,1,['18:35:00'],13,"['Kempegowda Bus Station', 'Super Talkies (Cottonpet Hospital)', 'Rayan Circle', 'Water Tank Chamarajapet', 'Chamarajapet', 'Sirsi Circle', 'Mysore Road TollGate', 'New Guddadahalli', 'Mysore Road Bus Station', 'BHEL', 'Mysore Road Metro Station', 'Nayandahalli Junction', 'National Law College University']",8498,0
225-C KBS-NLS,National Law College University → Kempegowda Bus Station,1,['08:55:00'],10,"['National Law College University', 'Nayandahalli Junction', 'Mysore Road Metro Station', 'BHEL', 'Bapujinagara', 'New Guddadahalli', 'Mysore Road TollGate', 'Sirsi Circle', 'Binny MIll', 'Kempegowda Bus Station']",8498,1
213-C,KR Market (Kalasipalya) → Nawkalpalya,3,"['05:40:00', '08:30:00', '15:40:00']",48,"['KR Market (Kalasipalya)', 'Makkala Koota', 'Mahila Seva Samaja', 'National College', 'Basavanagudi Police Station', 'Gunasheela Hospital', 'South End Circle', 'Nanda Talkies', 'Yadiyuru', 'Deepak Nursing Home', 'Hunasemara', 'Banashankari', 'Sarakki', 'JP Nagara Metro Station', 'Jaraganahalli Cross', 'Yalachenahalli', 'Metro', 'Konanakunte Cross', 'Konanakunte Cross Metro Station', 'Cura Hospital', 'Doddakallasandra', 'Doddakallasandra Metro Station', 'Gubbalala Gate', 'Raghuvanahalli Cross', 'Vajarahalli Metro Station', 'Bayyanapalya', 'Thalaghattapura Metro Station', 'Thalagattapura', 'Vajramuneshwara Gate', 'Silk Institute Metro Station', 'Jyothi Farm', 'NICE Road', 'Chinnayyanapalya Silk Farm', 'Agara Cross', 'Kuppareddy Kere', 'Shanimahathma Temple', 'Lakshmipura', 'Saalu Doddy', 'Art Of Living Ravishankar Ashram', 'Dayananda Sagar Vidya Samste', 'Art of Living (Kanakapura Road)', 'Udipalya', 'Udayapura', 'Saluhunase', 'Santekatte', 'Kaggalipura', 'Pattareddypalya', 'Nawkalpalya']",1907,0
213-C,Nawkalpalya → KR Market (Kalasipalya),2,"['04:30:00', '07:15:00']",47,"['Nawkalpalya', 'Pattareddypalya', 'Kaggalipura', 'Santekatte', 'Saluhunase', 'Udayapura', 'Udipalya', 'Art of Living (Kanakapura Road)', 'Dayananda Sagar Vidya Samste', 'Art Of Living Ravishankar Ashram', 'Saalu Doddy', 'Lakshmipura', 'Shanimahathma Temple', 'Kuppareddy Kere', 'Agara Cross', 'Chinnayyanapalya Silk Farm', 'NICE Road Kanakapura Road Junction', 'Jyothi Farm', 'Silk Institute metro station', 'Vajramuneshwara Gate', 'Thalagattapura', 'Thalaghattapura Metro Station', 'Bayyanapalya', 'Vajarahalli Metro Station', 'Raghuvanahalli Cross', 'Gubbalala Gate', 'Doddakallasandra Metro Station', 'Cura Hospital', 'Doddakallasandra', 'Konanakunte Cross Metro Station', 'Konanakunte Cross', 'Metro', 'Yalachenahalli', 'Jaraganahalli Cross', 'JP Nagara Metro Station', 'Sarakki', 'Banashankari Bus Station', 'Banashankari Hunasemara', 'Deepak Nursing Home', 'Yadiyuru', 'Nanda Talkies', 'South End Circle', 'MN Krishna Rao Park', 'Sajjan Rao Circle', 'Basappa Circle', 'Makkala Koota', 'KR Market (Kalasipalya)']",1907,1
K-2B,Hebbala → Nayandahalli Junction,14,"['05:40:00', '06:40:00', '08:20:00', '09:45:00', '10:15:00', '10:45:00', '12:55:00', '14:00:00', '14:40:00', '16:00:00', '16:40:00', '17:10:00', '17:45:00', '19:20:00']",35,"['Hebbala', 'Bhoopasandra', 'RMV 2nd Stage', 'Bhoopasandra Ayyappa Bakery', 'Gundappa Road', 'Nagashetty halli', 'RMS Sanjayanagara', 'Sanjayanagara', 'Geddalahalli', 'Ashwathnagara', 'MS Ramaiah College 80ft Road', 'MS Ramaiah Hospital', 'CPRI Quarters', 'Sadashivanagara Police Station', 'Tata Institute', 'Yeshawanthapura Bus Station', 'Govt Soap Factory', 'Iskcon Temple', 'Mahalakshmi Layout Entrance', 'Rajajinagara 1st Block', 'Rajajinagara Metro Station', 'Manjunatha Nagara', 'ESI Hospital Rajajinagara', 'Dhobi Ghat Rajajinagara', 'Industrial Area Rajajinagara', 'Aralimara Industrial Area Rajajinagara', 'Manuvana', 'Vijayanagara', 'Maruthi Mandira', 'Vijayanagara Bus Station', 'Attiguppe', 'Deepanjalinagara', 'BHEL', 'Mysore Road Metro Station', 'Nayandahalli Junction']",8486,0
K-2B,Nayandahalli Junction → Hebbala,15,"['07:00:00', '08:00:00', '08:30:00', '09:00:00', '10:00:00', '11:05:00', '11:35:00', '12:05:00', '14:40:00', '15:20:00', '15:50:00', '16:25:00', '18:00:00', '19:05:00', '21:05:00']",38,"['Nayandahalli Junction', 'Mysore Road Metro Station', 'BHEL', 'Deepanjalinagara', 'Attiguppe', 'Attiguppe Metro Station', 'Vijayanagara Bus Station', 'Maruthi Mandira', 'Vijayanagara', 'Manuvana', 'Magadi Road TollGate', 'Aralimara Industrial Area Rajajinagara', 'Industrial Area Rajajinagara', 'Dhobi Ghat Rajajinagara', 'ESI Hospital Rajajinagara', 'Manjunatha Nagara', 'Rajajinagara Metro Station', 'Rajajinagara 1st Block', 'Mahalakshmi Layout Entrance', 'Iskcon Temple', 'Govt Soap Factory', 'Govardhan Talkies', 'Yeshawanthapura Bus Station', 'Tata Institute', 'Sadashivanagara Police Station', 'CPRI Quarters', 'MS Ramayya Hospital', 'MS Ramaiah College 80ft Road', 'Ashwathnagara', 'Geddalahalli', 'Sanjayanagara', 'RMS Sanjayanagara', 'Nagashetty halli', 'Gundappa Road', 'Bhoopasandra Ayyappa Bakery', 'RMV 2nd Stage', 'Bhoopasandra', 'Hebbala']",8486,1
143-A,Jagajeevanram Nagara → Neelasandra Bus Stand,6,"['06:45:00', '08:35:00', '11:00:00', '15:00:00', '16:55:00', '19:20:00']",19,"['Jagajeevanram Nagara', 'Goripalya', 'Maramma Temple', 'Sirsi Circle', 'Vinayaka Talkies', 'Rayan Circle', 'KR Market', 'Town Hall', 'Corporation', 'Subbaiah Circle', 'Akkithimmanahalli', 'Nanjappa Circle', 'Elgin Floor Mill', 'Johnson Market', 'Shoolay Circle Brigade Road', 'St Patrick Church', 'Philomenas Hospital', 'Austin Town', 'Neelasandra Bus Stand']",1660,0
143-A,Neelasandra Bus Stand → Jagajeevanram Nagara,6,"['07:35:00', '09:35:00', '11:55:00', '15:55:00', '18:20:00', '20:20:00']",16,"['Neelasandra Bus Stand', 'Austin Town', 'Philomenas Hospital', 'Richmond Circle', 'Nanjappa Circle', 'Akkithimmanahalli', 'Subbaiah Circle', 'Jai Bheem Circle (Poornima Theatre)', 'Town Hall', 'KR Market', 'Rayan Circle', 'Sirsi Circle', 'Sirsi Circle', 'Maramma Temple', 'Goripalya', 'Jagajeevanram Nagara']",1660,1
143,KR Market → Neelasandra Bus Stand,70,"['06:35:00', '06:50:00', '07:00:00', '07:25:00', '07:30:00', '07:35:00', '07:55:00', '08:00:00', '08:10:00', '08:20:00', '08:45:00', '09:00:00', '09:05:00', '09:15:00', '09:25:00', '09:30:00', '09:40:00', '09:45:00', '09:55:00', '10:00:00', '10:05:00', '10:20:00', '10:35:00', '10:45:00', '10:55:00', '11:05:00', '11:10:00', '11:15:00', '11:20:00', '11:25:00', '11:50:00', '11:55:00', '12:05:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00', '12:45:00', '13:40:00', '13:50:00', '14:00:00', '14:15:00', '14:30:00', '15:00:00', '15:10:00', '15:20:00', '15:35:00', '15:50:00', '15:55:00', '16:05:00', '16:20:00', '16:30:00', '16:50:00', '16:55:00', '17:05:00', '17:15:00', '17:20:00', '17:25:00', '17:40:00', '17:50:00', '18:15:00', '18:25:00', '18:55:00', '19:10:00', '19:45:00', '19:50:00', '19:55:00', '20:25:00', '20:30:00', '20:35:00']",12,"['KR Market', 'Town Hall', 'Corporation', 'Subbaiah Circle', 'Akkithimmanahalli', 'Nanjappa Circle', 'Elgin Floor Mill', 'Johnson Market', 'Shoolay Circle Brigade Road', 'Philomenas Hospital', 'Austin Town', 'Neelasandra Bus Stand']",1030,0
143,Neelasandra Bus Stand → KR Market,73,"['06:00:00', '06:45:00', '06:55:00', '07:20:00', '07:30:00', '07:40:00', '08:05:00', '08:10:00', '08:15:00', '08:25:00', '08:35:00', '08:40:00', '08:50:00', '09:00:00', '09:25:00', '09:40:00', '09:55:00', '10:05:00', '10:10:00', '10:25:00', '10:30:00', '10:40:00', '10:45:00', '11:10:00', '11:15:00', '11:25:00', '11:45:00', '11:50:00', '12:00:00', '12:05:00', '12:30:00', '12:35:00', '12:45:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00', '13:20:00', '13:25:00', '14:20:00', '14:30:00', '14:40:00', '14:55:00', '15:10:00', '15:15:00', '15:25:00', '15:40:00', '15:50:00', '16:00:00', '16:10:00', '16:35:00', '16:40:00', '16:45:00', '16:55:00', '17:00:00', '17:10:00', '17:30:00', '17:35:00', '17:45:00', '17:55:00', '18:00:00', '18:10:00', '18:25:00', '18:30:00', '18:55:00', '19:05:00', '19:40:00', '19:45:00', '19:50:00', '19:55:00', '20:15:00', '20:30:00', '20:35:00']",10,"['Neelasandra Bus Stand', 'Austin Town', 'Philomenas Hospital', 'Richmond Circle', 'Nanjappa Circle', 'Akkithimmanahalli', 'Subbaiah Circle', 'Jai Bheem Circle (Poornima Theatre)', 'Town Hall', 'KR Market']",1030,1
145,Kempegowda Bus Station → Neelasandra Bus Stand,1,['10:05:00'],15,"['Kempegowda Bus Station', 'Maharani College', 'KR Circle', 'St Marthas Hospital', 'Corporation', 'Subbaiah Circle', 'Akkithimmanahalli', 'Nanjappa Circle', 'Elgin Floor Mill', 'Johnson Market', 'Shoolay Circle Brigade Road', 'St Patrick Church', 'Philomenas Hospital', 'Austin Town', 'Neelasandra Bus Stand']",1669,0
144,Shivajinagara Bus Station → Neelasandra Bus Stand,10,"['05:30:00', '06:40:00', '09:00:00', '10:00:00', '10:55:00', '11:40:00', '15:20:00', '18:15:00', '19:15:00', '21:50:00']",11,"['Shivajinagara Bus Station', 'Indian Express', 'BRV Talkies Cubbon Road', 'MG Road Metro Station', 'Mayohall G-2', 'Garuda Mall', 'D Souza Circle', 'Life Style (Sacred Heart School)', 'Philomenas Hospital', 'Austin Town', 'Neelasandra Bus Stand']",1247,0
144,Neelasandra Bus Stand → Shivajinagara Bus Station,8,"['08:45:00', '09:30:00', '11:10:00', '12:10:00', '12:45:00', '18:45:00', '21:05:00', '22:20:00']",7,"['Neelasandra Bus Stand', 'Austin Town', 'Philomenas Hospital', 'Shoolay Circle Brigade Road', 'St Patrick Church', 'Mayohall', 'Shivajinagara Bus Station']",1247,1
144-G ARMPS-NRG,Army Public School Kamaraja Road → Neelasandra Rose Garden,1,['06:45:00'],10,"['Army Public School Kamaraja Road', 'Manipal Centre', 'Mayohall G-2', 'Garuda Mall', 'D Souza Circle', 'Life Style (Sacred Heart School)', 'Philomenas Hospital', 'Austin Town', 'Neelasandra Bus Stand', 'Neelasandra Rose Garden']",7298,0
144-G ARMPS-NRG,Neelasandra Rose Garden → Army Public School Kamaraja Road,1,['12:45:00'],9,"['Neelasandra Rose Garden', 'Neelasandra BDA Complex', 'Neelasandra Bus Stand', 'Austin Town', 'Philomenas Hospital', 'Shoolay Circle Brigade Road', 'St Patrick Church', 'Mayohall', 'Army Public School Kamaraja Road']",7298,1
144-E D6G-KFC-NRG,Neelasandra Rose Garden → Depot-06 Gate,3,"['16:15:00', '18:35:00', '19:35:00']",15,"['Neelasandra Rose Garden', 'Neelasandra Bus Stand', 'Austin Town', 'Philomenas Hospital', 'Shoolay Circle Brigade Road', 'St Patrick Church', 'Mayohall', 'Lido Talkies', 'Halasuru Police Station', 'Halasuru', 'Lakshmipura', 'Double Road Indiranagara', 'Indiranagara Police Station/KFC', 'Binnamangala', 'Depot-06 Gate']",6124,1
D6G-NRG,Depot-06 Gate → Neelasandra Rose Garden,2,"['08:06:00', '09:06:00']",10,"['Depot-06 Gate', 'Halasuru', 'Halasuru Police Station', 'Lido Talkies', 'Hosmat Hospital (DIG Office)', 'Life Style (Sacred Heart School)', 'Philomenas Hospital', 'Austin Town', 'Neelasandra Bus Stand', 'Neelasandra Rose Garden']",1643,0
144-E,Shivajinagara Bus Station → Neelasandra Rose Garden,77,"['06:20:00', '06:30:00', '06:55:00', '07:20:00', '07:30:00', '07:35:00', '07:55:00', '08:00:00', '08:05:00', '08:25:00', '08:45:00', '08:55:00', '09:00:00', '09:05:00', '09:15:00', '09:45:00', '09:55:00', '10:05:00', '10:15:00', '10:25:00', '10:40:00', '10:45:00', '10:50:00', '10:55:00', '11:15:00', '11:25:00', '11:30:00', '11:40:00', '11:45:00', '11:50:00', '11:55:00', '12:00:00', '12:15:00', '12:20:00', '12:40:00', '12:45:00', '12:50:00', '13:00:00', '13:05:00', '13:15:00', '13:20:00', '13:40:00', '13:55:00', '14:00:00', '14:10:00', '14:15:00', '14:20:00', '14:40:00', '14:45:00', '14:55:00', '15:05:00', '15:10:00', '15:20:00', '15:40:00', '15:45:00', '15:55:00', '16:00:00', '16:05:00', '16:15:00', '16:20:00', '16:40:00', '16:45:00', '16:50:00', '17:15:00', '17:20:00', '17:30:00', '17:40:00', '17:45:00', '17:50:00', '18:00:00', '18:10:00', '18:45:00', '19:00:00', '19:05:00', '20:05:00', '20:10:00', '20:25:00']",11,"['Shivajinagara Bus Station', 'Indian Express', 'BRV Talkies Cubbon Road', 'MG Road Metro Station', 'Mayohall G-2', 'Garuda Mall', 'D Souza Circle', 'Philomenas Hospital', 'Austin Town', 'Neelasandra Bus Stand', 'Neelasandra Rose Garden']",1043,0
144-E,Neelasandra Rose Garden → Shivajinagara Bus Station,76,"['06:50:00', '07:00:00', '07:30:00', '07:50:00', '08:10:00', '08:30:00', '08:40:00', '08:50:00', '09:20:00', '09:25:00', '09:30:00', '09:40:00', '10:15:00', '10:25:00', '10:40:00', '10:55:00', '11:15:00', '11:20:00', '11:25:00', '11:40:00', '11:45:00', '11:50:00', '11:55:00', '12:05:00', '12:10:00', '12:15:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00', '12:45:00', '12:50:00', '13:10:00', '13:15:00', '13:25:00', '13:35:00', '13:40:00', '13:45:00', '13:50:00', '14:10:00', '14:25:00', '14:30:00', '14:35:00', '14:45:00', '14:50:00', '15:10:00', '15:15:00', '15:20:00', '15:30:00', '15:40:00', '15:45:00', '15:50:00', '16:05:00', '16:10:00', '16:15:00', '16:30:00', '16:40:00', '16:50:00', '16:55:00', '17:10:00', '17:15:00', '17:25:00', '17:40:00', '17:50:00', '18:05:00', '18:10:00', '18:15:00', '18:25:00', '18:40:00', '19:15:00', '19:25:00', '19:35:00', '19:45:00', '20:40:00', '20:45:00', '21:00:00']",9,"['Neelasandra Rose Garden', 'Neelasandra BDA Complex', 'Neelasandra Bus Stand', 'Austin Town', 'Philomenas Hospital', 'Shoolay Circle Brigade Road', 'St Patrick Church', 'Mayohall', 'Shivajinagara Bus Station']",1043,1
298-ME KMT-AGO-NLR,KR Market → Neeleri,2,"['07:15:00', '20:15:00']",56,"['KR Market', 'Town Hall', 'Corporation', 'Cauvery Bhavana', 'Maharani College', 'Telephone Exchange AGO/VSD', 'Sophiya School', 'RM Guttahalli', 'Palace Ground', 'Mekhri Circle', 'CBI', 'Veterinary Hospital', 'Hebbala Canara Bank', 'Hebbala', 'Military Dairy Farm (Esteem Mall)', 'Kodigehalli Gate', 'Byatarayanapura', 'GKVK GATE', 'Jakkur Aerodrum', 'Allalasandra Gate', 'Raitarasanthe Yelahanka', 'Yelahanka Santhe Circle', 'Kogilu Cross', 'Kendriya Vihara', 'Venkatala', 'Palanahalli Gate', 'Bagalur Cross', 'Indian Air Force', 'Bharathi Nagara', 'Hunasamaranahalli', 'SMVIT Cross', 'Bettahalasuru Cross', 'Vidyanagara Cross Chikkajala', 'Chikkajala', 'Meenakunte Hosuru', 'ITC Factory', 'Thabarahalli', 'Sadahalli Gate', 'Navayuga Toll', 'Airport Trumpet', 'Kannamangala Gate', 'Bachahalli Gate', 'Bhuvanahalli Gate', 'Palya Gate', 'Dhaba Gate', 'Chikka Sanne Gate', 'Sanna Amanikere', 'Hiranandani Villas', 'Devanahalli Bypass NH-7', 'Devanahalli Talluk Office', 'Devanahalli New Bus Station', 'Devanahalli Old Bus Stand', 'Vijayapura Cross', 'Rani Circle', 'Neeleri Cross', 'Neeleri']",6272,0
298-ME KMT-NLR,Neeleri → KR Market,1,['05:35:00'],58,"['Neeleri', 'Neeleri Cross', 'Rani Circle', 'Vijayapura Cross', 'Devanahalli Old Bus Stand', 'Devanahalli New Bus Station', 'Devanahalli Talluk Office', 'Devanahalli Bypass NH-7', 'Hiranandani Villas', 'Sanna Amanikere', 'Chikka Sanne Gate', 'Dhaba Gate', 'Palya Gate', 'Bhuvanahalli Gate', 'Bachahalli Gate', 'Kannamangala Gate', 'Airport Trumpet', 'Navayuga Toll', 'Sadahalli Gate', 'Thabarahalli', 'ITC Factory', 'Meenakunte Hosuru', 'Chikkajala', 'Kadiganahalli Gate', 'Vidyanagara Cross', 'Bettahalasuru Cross', 'SMVIT Cross', 'Hunasamaranahalli', 'Bharathi Nagara', 'Indian Air Force', 'Bagalur Cross', 'Palanahalli Gate', 'Venkatala', 'Kendriya Vihara', 'Kogilu Cross', 'Raitarasanthe Yelahanka', 'Allalasandra Gate', 'Jakkur Aerodrum', 'GKVK GATE', 'Byatarayanapura', 'Kodigehalli Gate', 'Military Dairy Farm (Esteem Mall)', 'Hebbala Bridge', 'Hebbala', 'Hebbala Canara Bank', 'Veterinary Hospital', 'CBI', 'Mekhri Circle', 'Palace Ground', 'RM Guttahalli', 'Shivananda Store', 'Ananda Rao Circle', 'Maharani College', 'KR Circle', 'St Marthas Hospital', 'Corporation', 'Town Hall', 'KR Market']",5933,1
298-ME YHK-NLR,Neeleri → Yelahanka Old Town,1,['09:00:00'],37,"['Neeleri', 'Neeleri Cross', 'Rani Circle', 'Vijayapura Cross', 'Devanahalli Old Bus Stand', 'Devanahalli New Bus Station', 'Devanahalli Talluk Office', 'Devanahalli Bypass NH-7', 'Hiranandani Villas', 'Sanna Amanikere', 'Chikka Sanne Gate', 'Dhaba Gate', 'Palya Gate', 'Bhuvanahalli Gate', 'Bachahalli Gate', 'Kannamangala Gate', 'Airport Trumpet', 'Navayuga Toll', 'Sadahalli Gate', 'Thabarahalli', 'ITC Factory', 'Meenakunte Hosuru', 'Chikkajala', 'Kadiganahalli Gate', 'Vidyanagara Cross', 'Bettahalasuru Cross', 'SMVIT Cross', 'Hunasamaranahalli', 'Bharathi Nagara', 'Indian Air Force', 'Bagalur Cross', 'Palanahalli Gate', 'Venkatala', 'Kendriya Vihara', 'Kogilu Cross', 'Yelahanka Santhe Circle', 'Yelahanka Old Town']",5934,1
323-H,KR Market → Nekkundi Dommasandra,3,"['07:05:00', '16:20:00', '20:25:00']",37,"['KR Market', 'Town Hall', 'Corporation', 'St Josephs Indian School/ Malya Hospital', 'Richmond Circle', 'St Joseph College', 'Mayohall', 'Hosmat Hospital', 'Military Accounts Office', 'Commando Hospital', 'Domlur', 'Domlur Flyover', 'Kodihalli', 'NAL/Manipal Hospital', 'Murugeshpalya', 'Konena Agrahara', 'HAL Main Gate', 'HAL Admin Gate', 'Helicopter Division', 'HAL Kalyana Mantap', 'Yamalur Cross', 'Marathahalli', 'Marathahalli Bridge', 'Munnekolalu Cross (Spice Garden)', 'Kundalahalli Gate', 'Thubarahalli', 'Siddapura', 'Ramagondanahalli', 'Varthur Kodi', 'Varthuru Govt College', 'Varthuru', 'Varthuru Police Station', 'Halasahalli Cross', 'Vagdevi Vilas School', 'Surya Nagara Apartment', 'Chikka Nekkundi', 'Nekkundi Dommasandra']",3349,0
323-H,Nekkundi Dommasandra → KR Market,4,"['05:45:00', '08:45:00', '14:40:00', '18:10:00']",35,"['Nekkundi Dommasandra', 'Chikka Nekkundi', 'Surya Nagara Apartment', 'Vagdevi Vilas School', 'Halasahalli Cross', 'Varthuru Police Station', 'Varthuru', 'Varthuru Govt College', 'Varthur Kodi', 'Ramagondanahalli', 'Siddapura', 'Thubarahalli', 'Kundalahalli Gate', 'Munnekolalu Cross (Spice Garden)', 'Marathahalli Bridge', 'Marathahalli', 'Yamalur Cross', 'HAL Kalyana Mantap', 'Helicopter Division', 'HAL Admin Gate', 'HAL Main Gate', 'Konena Agrahara', 'Murugeshpalya', 'NAL Manipal Hospital', 'Kodihalli', 'Domlur Flyover', 'Domlur', 'Commando Hospital', 'Military Accounts Office', 'Kendriya Vidyalaya ASC Center', 'Life Style (Sacred Heart School)', 'Richmond Circle', 'Corporation', 'Town Hall', 'KR Market']",3349,1
